Function: GetNavPointPosition, Start Address: .text:005C5C40, End Address: .text:005C5D2B
Function: GetNavPointOrientation, Start Address: .text:005C5D30, End Address: .text:005C5E14
Function: GetNearestPath, Start Address: .text:005C5E20, End Address: .text:005C5FB4
Function: GetWayPointCount, Start Address: .text:005C5FC0, End Address: .text:005C60DC
Function: GetWayPointPosition, Start Address: .text:005C60E0, End Address: .text:005C6238
Function: GetWayPointOrientation, Start Address: .text:005C6240, End Address: .text:005C638D
Function: sub_5C6390, Start Address: .text:005C6390, End Address: .text:005C6412
Function: GetTeamMember, Start Address: .text:005C6420, End Address: .text:005C6454
Function: GetTeam, Start Address: .text:005C6460, End Address: .text:005C64C2
Function: sub_5C64D0, Start Address: .text:005C64D0, End Address: .text:005C650D
Function: sub_5C6510, Start Address: .text:005C6510, End Address: .text:005C6549
Function: GetTeamRank, Start Address: .text:005C6550, End Address: .text:005C65B2
Function: SetTeamRank, Start Address: .text:005C65C0, End Address: .text:005C65FE
Function: sub_5C6600, Start Address: .text:005C6600, End Address: .text:005C6641
Function: sub_5C6650, Start Address: .text:005C6650, End Address: .text:005C667E
Function: sub_5C6680, Start Address: .text:005C6680, End Address: .text:005C6702
Function: sub_5C6710, Start Address: .text:005C6710, End Address: .text:005C6744
Function: GetSquad, Start Address: .text:005C6750, End Address: .text:005C67B2
Function: GetSquadRank, Start Address: .text:005C67C0, End Address: .text:005C6822
Function: sub_5C6830, Start Address: .text:005C6830, End Address: .text:005C685E
Function: sub_5C6860, Start Address: .text:005C6860, End Address: .text:005C6899
Function: SetSquadRank, Start Address: .text:005C68A0, End Address: .text:005C68DE
Function: sub_5C68E0, Start Address: .text:005C68E0, End Address: .text:005C691D
Function: sub_5C6920, Start Address: .text:005C6920, End Address: .text:005C6961
Function: sub_5C6970, Start Address: .text:005C6970, End Address: .text:005C6A4E
Function: sub_5C6A50, Start Address: .text:005C6A50, End Address: .text:005C6B2C
Function: GetPosition, Start Address: .text:005C6B30, End Address: .text:005C6BD0
Function: SetPosition, Start Address: .text:005C6BD0, End Address: .text:005C6C8A
Function: GetFacing, Start Address: .text:005C6C90, End Address: .text:005C6CF0
Function: SetFacing, Start Address: .text:005C6CF0, End Address: .text:005C6D7E
Function: SetFacingTarget, Start Address: .text:005C6D80, End Address: .text:005C6EA6
Function: SetFacingPoint, Start Address: .text:005C6EB0, End Address: .text:005C6FEB
Function: GetDirectionToEntity, Start Address: .text:005C6FF0, End Address: .text:005C70DF
Function: GetDirectionToPoint, Start Address: .text:005C70E0, End Address: .text:005C71E4
Function: IsIdle, Start Address: .text:005C71F0, End Address: .text:005C724A
Function: IsDead, Start Address: .text:005C7250, End Address: .text:005C72B3
Function: IsInParty, Start Address: .text:005C72C0, End Address: .text:005C7339
Function: Myself, Start Address: .text:005C7340, End Address: .text:005C7390
Function: GetValue, Start Address: .text:005C7390, End Address: .text:005C73F5
Function: SetValue, Start Address: .text:005C7400, End Address: .text:005C7476
Function: IncValue, Start Address: .text:005C7480, End Address: .text:005C74F8
Function: sub_5C7500, Start Address: .text:005C7500, End Address: .text:005C7578
Function: sub_5C7580, Start Address: .text:005C7580, End Address: .text:005C76FA
Function: GetObject, Start Address: .text:005C7700, End Address: .text:005C7734
Function: GetLOS, Start Address: .text:005C7740, End Address: .text:005C77D5
Function: GetLOSPoint, Start Address: .text:005C77E0, End Address: .text:005C7895
Function: SetModel, Start Address: .text:005C78A0, End Address: .text:005C797A
Function: GetAreaRestStatus, Start Address: .text:005C7980, End Address: .text:005C7A4A
Function: SetAreaRestStatus, Start Address: .text:005C7A50, End Address: .text:005C7B23
Function: IsInCombat, Start Address: .text:005C7B30, End Address: .text:005C7B92
Function: GetMapID, Start Address: .text:005C7BA0, End Address: .text:005C7BFA
Function: GetType, Start Address: .text:005C7C00, End Address: .text:005C7C5A
Function: sub_5C7C60, Start Address: .text:005C7C60, End Address: .text:005C7D03
Function: IsUnderFOW, Start Address: .text:005C7D10, End Address: .text:005C7DF3
Function: IsEntityInArea, Start Address: .text:005C7E00, End Address: .text:005C7F0E
Function: sub_5C7F10, Start Address: .text:005C7F10, End Address: .text:005C7FF4
Function: GetGlobal, Start Address: .text:005C8000, End Address: .text:005C8115
Function: SetGlobal, Start Address: .text:005C8120, End Address: .text:005C81F2
Function: IncGlobal, Start Address: .text:005C8200, End Address: .text:005C835F
Function: sub_5C8360, Start Address: .text:005C8360, End Address: .text:005C84BF
Function: HasItem, Start Address: .text:005C84C0, End Address: .text:005C85B2
Function: RecordDeath, Start Address: .text:005C85C0, End Address: .text:005C874A
Function: HasDied, Start Address: .text:005C8750, End Address: .text:005C889C
Function: sub_5C88A0, Start Address: .text:005C88A0, End Address: .text:005C89F6
Function: sub_5C8A00, Start Address: .text:005C8A00, End Address: .text:005C8A5E
Function: GiveNewItem, Start Address: .text:005C8A60, End Address: .text:005C8B6C
Function: MoveToEntity, Start Address: .text:005C8B70, End Address: .text:005C8C4A
Function: MoveToPosition, Start Address: .text:005C8C50, End Address: .text:005C8D38
Function: sub_5C8D40, Start Address: .text:005C8D40, End Address: .text:005C8E68
Function: sub_5C8E70, Start Address: .text:005C8E70, End Address: .text:005C8EF6
Function: Wait, Start Address: .text:005C8F00, End Address: .text:005C8F8A
Function: sub_5C8F90, Start Address: .text:005C8F90, End Address: .text:005C902C
Function: JoinParty, Start Address: .text:005C9030, End Address: .text:005C90C4
Function: sub_5C90D0, Start Address: .text:005C90D0, End Address: .text:005C9177
Function: sub_5C9180, Start Address: .text:005C9180, End Address: .text:005C91FE
Function: sub_5C9200, Start Address: .text:005C9200, End Address: .text:005C927E
Function: sub_5C9280, Start Address: .text:005C9280, End Address: .text:005C92FE
Function: sub_5C9300, Start Address: .text:005C9300, End Address: .text:005C937E
Function: sub_5C9380, Start Address: .text:005C9380, End Address: .text:005C9454
Function: sub_5C9460, Start Address: .text:005C9460, End Address: .text:005C951F
Function: StartCutscene, Start Address: .text:005C9520, End Address: .text:005C95AB
Function: sub_5C95B0, Start Address: .text:005C95B0, End Address: .text:005C9603
Function: IsInCutscene, Start Address: .text:005C9610, End Address: .text:005C964F
Function: sub_5C9650, Start Address: .text:005C9650, End Address: .text:005C9775
Function: TransferItem, Start Address: .text:005C9780, End Address: .text:005C9924
Function: sub_5C9930, Start Address: .text:005C9930, End Address: .text:005C9AA4
Function: MapEffectSetActive, Start Address: .text:005C9AB0, End Address: .text:005C9C43
Function: sub_5C9C50, Start Address: .text:005C9C50, End Address: .text:005C9DE3
Function: MapEffectResetElapsedTime, Start Address: .text:005C9DF0, End Address: .text:005C9F7A
Function: sub_5C9F80, Start Address: .text:005C9F80, End Address: .text:005C9FE2
Function: TransferItemFromParty, Start Address: .text:005C9FF0, End Address: .text:005CA1D3
Function: TransferItemToParty, Start Address: .text:005CA1E0, End Address: .text:005CA39B
Function: sub_5CA3A0, Start Address: .text:005CA3A0, End Address: .text:005CA4E8
Function: sub_5CA4F0, Start Address: .text:005CA4F0, End Address: .text:005CA5EF
Function: sub_5CA5F0, Start Address: .text:005CA5F0, End Address: .text:005CA64E
Function: SpawnEntity, Start Address: .text:005CA650, End Address: .text:005CA81D
Function: Sample, Start Address: .text:005CA820, End Address: .text:005CA92F
Function: sub_5CA930, Start Address: .text:005CA930, End Address: .text:005CAB68
Function: sub_5CAB80, Start Address: .text:005CAB80, End Address: .text:005CABB7
Function: sub_5CAC00, Start Address: .text:005CAC00, End Address: .text:005CAC40
Function: sub_5CAC40, Start Address: .text:005CAC40, End Address: .text:005CAF0E
Function: sub_5CAF10, Start Address: .text:005CAF10, End Address: .text:005CAFC7
Function: sub_5CAFD0, Start Address: .text:005CAFD0, End Address: .text:005CB1A1
Function: sub_5CB1B0, Start Address: .text:005CB1B0, End Address: .text:005CB26E
Function: sub_5CB2A0, Start Address: .text:005CB2A0, End Address: .text:005CB363
Function: sub_5CB370, Start Address: .text:005CB370, End Address: .text:005CB502
Function: sub_5CB510, Start Address: .text:005CB510, End Address: .text:005CB593
Function: sub_5CB5A0, Start Address: .text:005CB5A0, End Address: .text:005CB5BD
Function: sub_5CB5C0, Start Address: .text:005CB5C0, End Address: .text:005CB6B4
Function: sub_5CB6C0, Start Address: .text:005CB6C0, End Address: .text:005CB735
Function: sub_5CB740, Start Address: .text:005CB740, End Address: .text:005CB782
Function: sub_5CB790, Start Address: .text:005CB790, End Address: .text:005CBB38
Function: sub_5CBDB0, Start Address: .text:005CBDB0, End Address: .text:005CBE11
Function: sub_5CBE20, Start Address: .text:005CBE20, End Address: .text:005CBE42
Function: sub_5CBE50, Start Address: .text:005CBE50, End Address: .text:005CBE60
Function: sub_5CBE60, Start Address: .text:005CBE60, End Address: .text:005CC3C3
Function: sub_5CC3D0, Start Address: .text:005CC3D0, End Address: .text:005CC409
Function: sub_5CC410, Start Address: .text:005CC410, End Address: .text:005CC457
Function: sub_5CC460, Start Address: .text:005CC460, End Address: .text:005CC474
Function: sub_5CC490, Start Address: .text:005CC490, End Address: .text:005CC4A7
Function: sub_5CC4B0, Start Address: .text:005CC4B0, End Address: .text:005CC4C8
Function: sub_5CC4D0, Start Address: .text:005CC4D0, End Address: .text:005CC4E8
Function: sub_5CC4F0, Start Address: .text:005CC4F0, End Address: .text:005CC52A
Function: sub_5CC530, Start Address: .text:005CC530, End Address: .text:005CC536
Function: sub_5CC540, Start Address: .text:005CC540, End Address: .text:005CC6F9
Function: sub_5CC7B0, Start Address: .text:005CC7B0, End Address: .text:005CC80F
Function: sub_5CC810, Start Address: .text:005CC810, End Address: .text:005CCA0D
Function: sub_5CCA10, Start Address: .text:005CCA10, End Address: .text:005CCA2F
Function: sub_5CCA30, Start Address: .text:005CCA30, End Address: .text:005CCA74
Function: sub_5CCA80, Start Address: .text:005CCA80, End Address: .text:005CCB51
Function: sub_5CCB60, Start Address: .text:005CCB60, End Address: .text:005CCB7F
Function: sub_5CCB80, Start Address: .text:005CCB80, End Address: .text:005CCBD6
Function: sub_5CCBE0, Start Address: .text:005CCBE0, End Address: .text:005CCCBE
Function: sub_5CCCC0, Start Address: .text:005CCCC0, End Address: .text:005CCCFE
Function: sub_5CCD00, Start Address: .text:005CCD00, End Address: .text:005CCD5B
Function: sub_5CCD60, Start Address: .text:005CCD60, End Address: .text:005CCDD6
Function: sub_5CCDE0, Start Address: .text:005CCDE0, End Address: .text:005CCE48
Function: sub_5CCE50, Start Address: .text:005CCE50, End Address: .text:005CE0C1
Function: sub_5CE310, Start Address: .text:005CE310, End Address: .text:005CE320
Function: sub_5CE320, Start Address: .text:005CE320, End Address: .text:005CE32E
Function: sub_5CE330, Start Address: .text:005CE330, End Address: .text:005CE341
Function: sub_5CE350, Start Address: .text:005CE350, End Address: .text:005CE383
Function: sub_5CE390, Start Address: .text:005CE390, End Address: .text:005CE3E9
Function: sub_5CE3F0, Start Address: .text:005CE3F0, End Address: .text:005CE462
Function: sub_5CE470, Start Address: .text:005CE470, End Address: .text:005CE508
Function: sub_5CE510, Start Address: .text:005CE510, End Address: .text:005CE575
Function: sub_5CE580, Start Address: .text:005CE580, End Address: .text:005CE5C1
Function: sub_5CE5D0, Start Address: .text:005CE5D0, End Address: .text:005CE5D9
Function: sub_5CE5E0, Start Address: .text:005CE5E0, End Address: .text:005CE5E5
Function: sub_5CE5F0, Start Address: .text:005CE5F0, End Address: .text:005CE609
Function: sub_5CE610, Start Address: .text:005CE610, End Address: .text:005CE642
Function: sub_5CE650, Start Address: .text:005CE650, End Address: .text:005CE67A
Function: sub_5CE680, Start Address: .text:005CE680, End Address: .text:005CE6AA
Function: sub_5CE6B0, Start Address: .text:005CE6B0, End Address: .text:005CE6DA
Function: sub_5CE6E0, Start Address: .text:005CE6E0, End Address: .text:005CE70A
Function: sub_5CE710, Start Address: .text:005CE710, End Address: .text:005CE740
Function: sub_5CE740, Start Address: .text:005CE740, End Address: .text:005CE7B4
Function: sub_5CE7C0, Start Address: .text:005CE7C0, End Address: .text:005CE7FE
Function: ?underflow@?$basic_streambuf@DU?$char_traits@D@std@@@std@@MAEHXZ_0, Start Address: .text:005CE7FE, End Address: .text:005CE802
Function: Direct3DCreate8, Start Address: .text:005CE810, End Address: .text:005CE816
Function: sub_5CE816, Start Address: .text:005CE816, End Address: .text:005CE83A
Function: sub_5CE83A, Start Address: .text:005CE83A, End Address: .text:005CE8AF
Function: sub_5CE8AF, Start Address: .text:005CE8AF, End Address: .text:005CE91D
Function: sub_5CE91D, Start Address: .text:005CE91D, End Address: .text:005CE9FF
Function: sub_5CE9FF, Start Address: .text:005CE9FF, End Address: .text:005CEA30
Function: sub_5CEA30, Start Address: .text:005CEA30, End Address: .text:005CEB0F
Function: sub_5CEB0F, Start Address: .text:005CEB0F, End Address: .text:005CEBBF
Function: sub_5CEBBF, Start Address: .text:005CEBBF, End Address: .text:005CEBDF
Function: sub_5CEBDF, Start Address: .text:005CEBDF, End Address: .text:005CECB2
Function: sub_5CECB2, Start Address: .text:005CECB2, End Address: .text:005CEFDC
Function: sub_5CEFDC, Start Address: .text:005CEFDC, End Address: .text:005CF182
Function: sub_5CF182, Start Address: .text:005CF182, End Address: .text:005CF208
Function: sub_5CF208, Start Address: .text:005CF208, End Address: .text:005CF4EC
Function: sub_5CF4EC, Start Address: .text:005CF4EC, End Address: .text:005CFB5F
Function: sub_5CFB5F, Start Address: .text:005CFB5F, End Address: .text:005CFB9F
Function: sub_5CFB9F, Start Address: .text:005CFB9F, End Address: .text:005CFBDF
Function: sub_5CFBDF, Start Address: .text:005CFBDF, End Address: .text:005CFC42
Function: sub_5CFC42, Start Address: .text:005CFC42, End Address: .text:005CFCA2
Function: sub_5CFCA2, Start Address: .text:005CFCA2, End Address: .text:005CFCAF
Function: sub_5CFCAF, Start Address: .text:005CFCAF, End Address: .text:005CFCC3
Function: sub_5CFCC3, Start Address: .text:005CFCC3, End Address: .text:005CFCD3
Function: sub_5CFCD3, Start Address: .text:005CFCD3, End Address: .text:005CFCE8
Function: sub_5CFCE8, Start Address: .text:005CFCE8, End Address: .text:005CFD56
Function: sub_5CFD56, Start Address: .text:005CFD56, End Address: .text:005CFDA5
Function: sub_5CFDA5, Start Address: .text:005CFDA5, End Address: .text:005CFDC1
Function: sub_5CFDC1, Start Address: .text:005CFDC1, End Address: .text:005CFE77
Function: sub_5CFE77, Start Address: .text:005CFE77, End Address: .text:005CFED8
Function: sub_5CFED8, Start Address: .text:005CFED8, End Address: .text:005CFEF7
Function: sub_5CFEF7, Start Address: .text:005CFEF7, End Address: .text:005CFF41
Function: sub_5CFF41, Start Address: .text:005CFF41, End Address: .text:005CFF8B
Function: sub_5CFF8B, Start Address: .text:005CFF8B, End Address: .text:005CFFFA
Function: sub_5CFFFA, Start Address: .text:005CFFFA, End Address: .text:005D0069
Function: sub_5D0069, Start Address: .text:005D0069, End Address: .text:005D00E5
Function: sub_5D00E5, Start Address: .text:005D00E5, End Address: .text:005D0161
Function: sub_5D0161, Start Address: .text:005D0161, End Address: .text:005D01DD
Function: sub_5D01DD, Start Address: .text:005D01DD, End Address: .text:005D0259
Function: sub_5D0259, Start Address: .text:005D0259, End Address: .text:005D02D5
Function: sub_5D02D5, Start Address: .text:005D02D5, End Address: .text:005D0351
Function: sub_5D0351, Start Address: .text:005D0351, End Address: .text:005D036C
Function: sub_5D036C, Start Address: .text:005D036C, End Address: .text:005D0388
Function: sub_5D0388, Start Address: .text:005D0388, End Address: .text:005D03E1
Function: sub_5D03E1, Start Address: .text:005D03E1, End Address: .text:005D0650
Function: sub_5D0650, Start Address: .text:005D0650, End Address: .text:005D06A8
Function: sub_5D06A8, Start Address: .text:005D06A8, End Address: .text:005D06C1
Function: sub_5D06C1, Start Address: .text:005D06C1, End Address: .text:005D071A
Function: sub_5D071A, Start Address: .text:005D071A, End Address: .text:005D0736
Function: sub_5D0736, Start Address: .text:005D0736, End Address: .text:005D07F9
Function: sub_5D07F9, Start Address: .text:005D07F9, End Address: .text:005D0F0F
Function: sub_5D0F0F, Start Address: .text:005D0F0F, End Address: .text:005D11F3
Function: sub_5D11F3, Start Address: .text:005D11F3, End Address: .text:005D120E
Function: sub_5D120F, Start Address: .text:005D120F, End Address: .text:005D122C
Function: sub_5D122C, Start Address: .text:005D122C, End Address: .text:005D1241
Function: sub_5D1241, Start Address: .text:005D1241, End Address: .text:005D1252
Function: sub_5D1252, Start Address: .text:005D1252, End Address: .text:005D14C2
Function: sub_5D14C2, Start Address: .text:005D14C2, End Address: .text:005D1969
Function: sub_5D1969, Start Address: .text:005D1969, End Address: .text:005D1BEF
Function: sub_5D1BEF, Start Address: .text:005D1BEF, End Address: .text:005D1C32
Function: sub_5D1C32, Start Address: .text:005D1C32, End Address: .text:005D1C3D
Function: nullsub_1, Start Address: .text:005D1C3E, End Address: .text:005D1C3F
Function: sub_5D1C3F, Start Address: .text:005D1C3F, End Address: .text:005D21D5
Function: sub_5D21D5, Start Address: .text:005D21D5, End Address: .text:005D2516
Function: sub_5D2516, Start Address: .text:005D2516, End Address: .text:005D27BE
Function: sub_5D27BE, Start Address: .text:005D27BE, End Address: .text:005D2A87
Function: sub_5D2A87, Start Address: .text:005D2A87, End Address: .text:005D2AB7
Function: sub_5D2AB7, Start Address: .text:005D2AB7, End Address: .text:005D2C8C
Function: sub_5D2C8C, Start Address: .text:005D2C8C, End Address: .text:005D2C96
Function: sub_5D2C96, Start Address: .text:005D2C96, End Address: .text:005D2CB4
Function: ??1_Timevec@std@@QAE@XZ, Start Address: .text:005D2CB4, End Address: .text:005D2CBD
Function: sub_5D2CBD, Start Address: .text:005D2CBD, End Address: .text:005D2F7A
Function: sub_5D2F7A, Start Address: .text:005D2F7A, End Address: .text:005D2FC6
Function: sub_5D2FC6, Start Address: .text:005D2FC6, End Address: .text:005D343A
Function: sub_5D343A, Start Address: .text:005D343A, End Address: .text:005D35C8
Function: sub_5D35C8, Start Address: .text:005D35C8, End Address: .text:005D36EE
Function: sub_5D36EE, Start Address: .text:005D36EE, End Address: .text:005D371F
Function: sub_5D371F, Start Address: .text:005D371F, End Address: .text:005D3807
Function: sub_5D3807, Start Address: .text:005D3807, End Address: .text:005D391D
Function: sub_5D391D, Start Address: .text:005D391D, End Address: .text:005D3955
Function: sub_5D3955, Start Address: .text:005D3955, End Address: .text:005D3984
Function: sub_5D3984, Start Address: .text:005D3984, End Address: .text:005D39B5
Function: sub_5D39B5, Start Address: .text:005D39B5, End Address: .text:005D3B05
Function: sub_5D3B05, Start Address: .text:005D3B05, End Address: .text:005D3C29
Function: sub_5D3C29, Start Address: .text:005D3C29, End Address: .text:005D3D78
Function: sub_5D3D78, Start Address: .text:005D3D78, End Address: .text:005D3ECB
Function: sub_5D3ECB, Start Address: .text:005D3ECB, End Address: .text:005D400A
Function: sub_5D400A, Start Address: .text:005D400A, End Address: .text:005D40A5
Function: sub_5D40A5, Start Address: .text:005D40A5, End Address: .text:005D41F1
Function: sub_5D41F1, Start Address: .text:005D41F1, End Address: .text:005D4312
Function: sub_5D4312, Start Address: .text:005D4312, End Address: .text:005D445E
Function: sub_5D445E, Start Address: .text:005D445E, End Address: .text:005D459D
Function: sub_5D459D, Start Address: .text:005D459D, End Address: .text:005D46D5
Function: sub_5D46D5, Start Address: .text:005D46D5, End Address: .text:005D47C6
Function: sub_5D47C6, Start Address: .text:005D47C6, End Address: .text:005D49C8
Function: sub_5D49C8, Start Address: .text:005D49C8, End Address: .text:005D4BCC
Function: sub_5D4BCC, Start Address: .text:005D4BCC, End Address: .text:005D4FCF
Function: sub_5D4FEF, Start Address: .text:005D4FEF, End Address: .text:005D5481
Function: sub_5D5481, Start Address: .text:005D5481, End Address: .text:005D5581
Function: sub_5D5581, Start Address: .text:005D5581, End Address: .text:005D5967
Function: sub_5D5967, Start Address: .text:005D5967, End Address: .text:005D6098
Function: sub_5D6098, Start Address: .text:005D6098, End Address: .text:005D643A
Function: sub_5D643A, Start Address: .text:005D643A, End Address: .text:005D6554
Function: sub_5D6554, Start Address: .text:005D6554, End Address: .text:005D6564
Function: sub_5D6564, Start Address: .text:005D6564, End Address: .text:005D65CD
Function: sub_5D65CD, Start Address: .text:005D65CD, End Address: .text:005D65D3
Function: sub_5D65D3, Start Address: .text:005D65D3, End Address: .text:005D65E9
Function: sub_5D65E9, Start Address: .text:005D65E9, End Address: .text:005D65EE
Function: sub_5D65EE, Start Address: .text:005D65EE, End Address: .text:005D6A01
Function: sub_5D6A01, Start Address: .text:005D6A01, End Address: .text:005D6A06
Function: sub_5D6A06, Start Address: .text:005D6A06, End Address: .text:005D6D61
Function: sub_5D6D61, Start Address: .text:005D6D61, End Address: .text:005D6D74
Function: nullsub_7, Start Address: .text:005D6D74, End Address: .text:005D6D77
Function: sub_5D6D77, Start Address: .text:005D6D77, End Address: .text:005D706E
Function: sub_5D706E, Start Address: .text:005D706E, End Address: .text:005D710E
Function: sub_5D710E, Start Address: .text:005D710E, End Address: .text:005D7508
Function: sub_5D7508, Start Address: .text:005D7508, End Address: .text:005D752B
Function: sub_5D752B, Start Address: .text:005D752B, End Address: .text:005D7777
Function: sub_5D7777, Start Address: .text:005D7777, End Address: .text:005D7793
Function: sub_5D7793, Start Address: .text:005D7793, End Address: .text:005D780E
Function: sub_5D780E, Start Address: .text:005D780E, End Address: .text:005D78DA
Function: sub_5D78DA, Start Address: .text:005D78DA, End Address: .text:005D794A
Function: sub_5D794A, Start Address: .text:005D794A, End Address: .text:005D7A36
Function: sub_5D7A36, Start Address: .text:005D7A36, End Address: .text:005D7B59
Function: sub_5D7B59, Start Address: .text:005D7B59, End Address: .text:005D7C5A
Function: sub_5D7C5A, Start Address: .text:005D7C5A, End Address: .text:005D7D5B
Function: sub_5D7D5B, Start Address: .text:005D7D5B, End Address: .text:005D7E5C
Function: sub_5D7E5C, Start Address: .text:005D7E5C, End Address: .text:005D7F79
Function: sub_5D7F79, Start Address: .text:005D7F79, End Address: .text:005D809C
Function: sub_5D809C, Start Address: .text:005D809C, End Address: .text:005D819A
Function: sub_5D819A, Start Address: .text:005D819A, End Address: .text:005D8243
Function: sub_5D8243, Start Address: .text:005D8243, End Address: .text:005D8366
Function: sub_5D8366, Start Address: .text:005D8366, End Address: .text:005D8467
Function: sub_5D8467, Start Address: .text:005D8467, End Address: .text:005D858A
Function: sub_5D858A, Start Address: .text:005D858A, End Address: .text:005D865A
Function: sub_5D865A, Start Address: .text:005D865A, End Address: .text:005D8772
Function: sub_5D8772, Start Address: .text:005D8772, End Address: .text:005D8837
Function: sub_5D8837, Start Address: .text:005D8837, End Address: .text:005D88FC
Function: sub_5D88FC, Start Address: .text:005D88FC, End Address: .text:005D89F2
Function: sub_5D89F2, Start Address: .text:005D89F2, End Address: .text:005D8ADD
Function: sub_5D8ADD, Start Address: .text:005D8ADD, End Address: .text:005D8BB2
Function: sub_5D8BB2, Start Address: .text:005D8BB2, End Address: .text:005D8CB7
Function: sub_5D8CB7, Start Address: .text:005D8CB7, End Address: .text:005D8DC2
Function: sub_5D8DC2, Start Address: .text:005D8DC2, End Address: .text:005D8EFC
Function: sub_5D8EFC, Start Address: .text:005D8EFC, End Address: .text:005D8FD2
Function: sub_5D8FD2, Start Address: .text:005D8FD2, End Address: .text:005D90DC
Function: sub_5D90DC, Start Address: .text:005D90DC, End Address: .text:005D9212
Function: sub_5D9212, Start Address: .text:005D9212, End Address: .text:005D92D9
Function: sub_5D92D9, Start Address: .text:005D92D9, End Address: .text:005D93C7
Function: sub_5D93C7, Start Address: .text:005D93C7, End Address: .text:005D94B6
Function: sub_5D94B6, Start Address: .text:005D94B6, End Address: .text:005D9612
Function: sub_5D9612, Start Address: .text:005D9612, End Address: .text:005D969E
Function: sub_5D969E, Start Address: .text:005D969E, End Address: .text:005D9744
Function: sub_5D9744, Start Address: .text:005D9744, End Address: .text:005D97E0
Function: sub_5D97E0, Start Address: .text:005D97E0, End Address: .text:005D9885
Function: sub_5D9885, Start Address: .text:005D9885, End Address: .text:005D9927
Function: sub_5D9927, Start Address: .text:005D9927, End Address: .text:005D99D7
Function: sub_5D99D7, Start Address: .text:005D99D7, End Address: .text:005D9A86
Function: sub_5D9A86, Start Address: .text:005D9A86, End Address: .text:005D9B5C
Function: sub_5D9B5C, Start Address: .text:005D9B5C, End Address: .text:005D9BEE
Function: sub_5D9BEE, Start Address: .text:005D9BEE, End Address: .text:005D9C90
Function: sub_5D9C90, Start Address: .text:005D9C90, End Address: .text:005D9D02
Function: sub_5D9D02, Start Address: .text:005D9D02, End Address: .text:005D9DB4
Function: sub_5D9DB4, Start Address: .text:005D9DB4, End Address: .text:005D9E53
Function: sub_5D9E53, Start Address: .text:005D9E53, End Address: .text:005D9EDA
Function: sub_5D9EDA, Start Address: .text:005D9EDA, End Address: .text:005D9F3E
Function: sub_5D9F3E, Start Address: .text:005D9F3E, End Address: .text:005D9FAC
Function: sub_5D9FAC, Start Address: .text:005D9FAC, End Address: .text:005DA035
Function: sub_5DA035, Start Address: .text:005DA035, End Address: .text:005DA0BE
Function: sub_5DA0BE, Start Address: .text:005DA0BE, End Address: .text:005DA140
Function: sub_5DA140, Start Address: .text:005DA140, End Address: .text:005DA1F1
Function: sub_5DA1F1, Start Address: .text:005DA1F1, End Address: .text:005DA282
Function: sub_5DA282, Start Address: .text:005DA282, End Address: .text:005DA319
Function: sub_5DA319, Start Address: .text:005DA319, End Address: .text:005DA39C
Function: sub_5DA39C, Start Address: .text:005DA39C, End Address: .text:005DA456
Function: sub_5DA456, Start Address: .text:005DA456, End Address: .text:005DA529
Function: sub_5DA529, Start Address: .text:005DA529, End Address: .text:005DA599
Function: sub_5DA599, Start Address: .text:005DA599, End Address: .text:005DA627
Function: sub_5DA627, Start Address: .text:005DA627, End Address: .text:005DA6B3
Function: sub_5DA6B3, Start Address: .text:005DA6B3, End Address: .text:005DA793
Function: sub_5DA793, Start Address: .text:005DA793, End Address: .text:005DA7AF
Function: sub_5DA7AF, Start Address: .text:005DA7AF, End Address: .text:005DA8A7
Function: sub_5DA8A7, Start Address: .text:005DA8A7, End Address: .text:005DA8AC
Function: sub_5DA8AC, Start Address: .text:005DA8AC, End Address: .text:005DA8C8
Function: sub_5DA8C8, Start Address: .text:005DA8C8, End Address: .text:005DA8E4
Function: sub_5DA8E4, Start Address: .text:005DA8E4, End Address: .text:005DA900
Function: sub_5DA900, Start Address: .text:005DA900, End Address: .text:005DAAEC
Function: sub_5DAAEC, Start Address: .text:005DAAEC, End Address: .text:005DAB08
Function: sub_5DAB08, Start Address: .text:005DAB08, End Address: .text:005DAB24
Function: sub_5DAB24, Start Address: .text:005DAB24, End Address: .text:005DADF5
Function: sub_5DADF5, Start Address: .text:005DADF5, End Address: .text:005DAE11
Function: sub_5DAE11, Start Address: .text:005DAE11, End Address: .text:005DAE2D
Function: sub_5DAE2D, Start Address: .text:005DAE2D, End Address: .text:005DAE49
Function: sub_5DAE49, Start Address: .text:005DAE49, End Address: .text:005DAE65
Function: sub_5DAE65, Start Address: .text:005DAE65, End Address: .text:005DAE81
Function: sub_5DAE81, Start Address: .text:005DAE81, End Address: .text:005DAE9D
Function: sub_5DAE9D, Start Address: .text:005DAE9D, End Address: .text:005DAF2A
Function: sub_5DAF2A, Start Address: .text:005DAF2A, End Address: .text:005DAF46
Function: sub_5DAF46, Start Address: .text:005DAF46, End Address: .text:005DAFB5
Function: sub_5DAFB5, Start Address: .text:005DAFB5, End Address: .text:005DAFD1
Function: sub_5DAFD1, Start Address: .text:005DAFD1, End Address: .text:005DB1C3
Function: sub_5DB1C3, Start Address: .text:005DB1C3, End Address: .text:005DB1DF
Function: sub_5DB1DF, Start Address: .text:005DB1DF, End Address: .text:005DB1FB
Function: sub_5DB1FB, Start Address: .text:005DB1FB, End Address: .text:005DB217
